First Name,Last Name,League,Team Name,Team Nickname,Aggression,Bravery,Determination,Teamplayer,Leadership,Temperament,Professionalism,Mental Toughness,Goalie Stamina,Acceleration,Agility,Balance,Speed,Stamina,Strength,Fighting,Screening,Getting Open,Passing,Puck Handling,Shooting Accuracy,Shooting Range,Offensive Read,Checking,Faceoffs,Hitting,Positioning,Shot Blocking,Stickchecking,Defensive Read,G Positioning,G Passing,G Pokecheck,Blocker,Glove,Rebound,Recovery,G Puckhandling,Low Shots,G Skating,Reflexes,Position,TPE
Cullen,McLean,Ontario Hockey League,Sault Ste. Marie,Greyhounds,9,11,13,12,10,11,12,1,1,10,10,12,10,11,13,5,12,11,11,12,11,4,11,10,11,9,11,5,11,11,1,1,1,1,1,1,1,1,1,1,1,Center,304
Jaden,Peca,Ontario Hockey League,Sault Ste. Marie,Greyhounds,9,12,14,12,13,14,13,1,1,13,13,12,13,12,11,6,10,11,13,12,11,3,13,11,10,10,11,6,10,12,1,1,1,1,1,1,1,1,1,1,1,Right Wing,396
Jacob,LeGuerrier,Ontario Hockey League,Sault Ste. Marie,Greyhounds,11,14,13,11,11,13,13,1,1,12,11,14,13,12,14,7,6,10,12,12,7,14,10,14,6,13,13,12,15,14,1,1,1,1,1,1,1,1,1,1,1,Right Defender,604
Zackary,Trott,Ontario Hockey League,Sault Ste. Marie,Greyhounds,9,11,12,11,11,13,12,1,1,12,12,12,12,11,12,7,10,12,11,12,11,4,12,10,11,9,11,5,10,11,1,1,1,1,1,1,1,1,1,1,1,Left Wing,335
Billy,Constantinou,Ontario Hockey League,Sault Ste. Marie,Greyhounds,9,12,11,13,10,12,13,1,1,14,13,13,13,12,12,6,6,11,14,13,8,14,14,11,6,10,11,9,12,12,1,1,1,1,1,1,1,1,1,1,1,Right Defender,498
Robert,Calisti,Ontario Hockey League,Sault Ste. Marie,Greyhounds,8,10,11,12,10,12,11,1,1,12,13,11,12,10,11,5,5,9,11,12,6,13,11,11,6,10,12,7,12,12,1,1,1,1,1,1,1,1,1,1,1,Left Defender,324
Joseph,Carroll,Ontario Hockey League,Sault Ste. Marie,Greyhounds,11,13,12,12,9,11,11,1,1,11,10,13,12,11,14,7,12,10,12,12,11,4,12,12,9,12,10,7,12,10,1,1,1,1,1,1,1,1,1,1,1,Left Wing,405
Cole,MacKay,Ontario Hockey League,Sault Ste. Marie,Greyhounds,10,11,12,13,11,11,11,1,1,13,12,13,12,11,12,8,11,12,13,13,13,5,14,11,10,11,10,5,10,12,1,1,1,1,1,1,1,1,1,1,1,Right Wing,439
Drew,Wawrow,Ontario Hockey League,Sault Ste. Marie,Greyhounds,9,11,11,11,10,12,10,1,1,12,11,11,11,11,11,5,4,9,12,13,7,13,12,10,5,11,11,10,12,10,1,1,1,1,1,1,1,1,1,1,1,Right Defender,319
Tye,Kartye,Ontario Hockey League,Sault Ste. Marie,Greyhounds,10,11,12,12,10,10,11,1,1,11,11,11,11,11,12,5,11,11,12,13,11,4,12,8,12,9,11,5,11,10,1,1,1,1,1,1,1,1,1,1,1,Center,320
Ethan,Taylor,Ontario Hockey League,Sault Ste. Marie,Greyhounds,7,1,12,13,10,1,12,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,11,10,11,11,11,12,11,11,12,Goalie,246
Tanner,Dickinson,Ontario Hockey League,Sault Ste. Marie,Greyhounds,9,11,10,12,10,10,10,1,1,8,8,8,9,9,8,2,9,8,9,9,9,1,10,8,8,7,9,3,9,9,1,1,1,1,1,1,1,1,1,1,1,Center,111
Ryan,O'Rourke,Ontario Hockey League,Sault Ste. Marie,Greyhounds,9,10,12,13,10,9,11,1,1,12,11,13,12,11,12,6,6,9,13,13,8,14,13,10,5,10,11,10,11,11,1,1,1,1,1,1,1,1,1,1,1,Left Defender,373
Dominic,Mufarreh,Ontario Hockey League,Sault Ste. Marie,Greyhounds,9,11,12,12,10,10,10,1,1,11,12,10,11,11,10,5,11,11,11,11,12,4,12,11,12,9,11,5,11,11,1,1,1,1,1,1,1,1,1,1,1,Center,306
Kalvyn,Watson,Ontario Hockey League,Sault Ste. Marie,Greyhounds,8,10,9,9,9,9,10,1,1,11,11,11,12,12,11,5,11,11,11,12,11,4,11,10,8,11,12,5,11,11,1,1,1,1,1,1,1,1,1,1,1,Right Wing,302
Rory,Kerins,Ontario Hockey League,Sault Ste. Marie,Greyhounds,7,10,11,13,10,13,11,1,1,12,12,11,11,10,11,5,11,12,12,13,12,4,13,9,12,9,11,5,11,11,1,1,1,1,1,1,1,1,1,1,1,Center,345
Matthew,Halushak,Ontario Hockey League,Sault Ste. Marie,Greyhounds,8,10,10,8,10,9,10,1,1,8,7,9,9,9,9,3,4,5,10,10,4,10,9,9,1,7,9,10,10,9,1,1,1,1,1,1,1,1,1,1,1,Left Defender,120
Jacob,Holmes,Ontario Hockey League,Sault Ste. Marie,Greyhounds,7,13,12,13,11,10,12,1,1,12,11,13,12,12,12,5,4,11,12,13,8,14,12,11,4,12,11,10,12,12,1,1,1,1,1,1,1,1,1,1,1,Left Defender,424
Marc,Boudreau,Ontario Hockey League,Sault Ste. Marie,Greyhounds,10,13,12,13,12,11,12,1,1,9,9,9,10,10,9,4,11,10,10,11,11,3,11,10,10,8,11,5,11,11,1,1,1,1,1,1,1,1,1,1,1,Center,238
Yegor,Afanasyev,Ontario Hockey League,Windsor,Spitfires,8,13,12,13,11,12,12,1,1,11,13,14,13,12,13,6,13,14,14,14,15,6,14,13,11,13,11,6,12,11,1,1,1,1,1,1,1,1,1,1,1,Left Wing,624
Kari,Piiroinen,Ontario Hockey League,Windsor,Spitfires,7,1,13,12,11,1,12,13,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,9,12,11,12,12,12,11,12,12,13,Goalie,317
Luke,Boka,Ontario Hockey League,Windsor,Spitfires,11,13,14,13,13,10,13,1,1,12,11,13,12,11,13,7,12,11,12,13,10,4,13,13,10,11,12,6,12,12,1,1,1,1,1,1,1,1,1,1,1,Right Wing,449
Cole,Purboo,Ontario Hockey League,Windsor,Spitfires,7,11,11,10,11,14,10,1,1,10,10,12,11,11,14,5,12,11,11,11,12,4,11,11,13,10,11,6,12,11,1,1,1,1,1,1,1,1,1,1,1,Center,355
Thomas,Stevenson,Ontario Hockey League,Windsor,Spitfires,9,13,11,10,11,14,11,1,1,11,10,13,11,12,13,8,5,9,10,11,6,13,10,13,6,11,10,10,11,13,1,1,1,1,1,1,1,1,1,1,1,Left Defender,353
Michael,Aloise,Ontario Hockey League,Windsor,Spitfires,11,12,10,9,9,10,9,1,1,11,11,10,10,9,11,8,11,9,10,12,10,3,9,11,9,11,12,5,12,11,1,1,1,1,1,1,1,1,1,1,1,Left Wing,290
Ruben,Rafkin,Ontario Hockey League,Windsor,Spitfires,13,14,11,11,10,8,11,1,1,12,11,13,12,12,13,5,6,10,11,13,7,14,11,13,6,13,11,11,12,11,1,1,1,1,1,1,1,1,1,1,1,Right Defender,477
Tyler,Angle,Ontario Hockey League,Windsor,Spitfires,10,13,12,13,11,12,12,1,1,13,14,12,12,12,10,7,11,12,13,14,12,4,13,11,13,12,12,6,11,12,1,1,1,1,1,1,1,1,1,1,1,Center,503
Connor,Corcoran,Ontario Hockey League,Windsor,Spitfires,9,11,12,11,10,13,11,1,1,12,11,12,12,12,13,6,6,11,10,12,7,15,11,11,6,10,12,11,12,12,1,1,1,1,1,1,1,1,1,1,1,Right Defender,399
Curtis,Douglas,Ontario Hockey League,Windsor,Spitfires,10,14,12,10,11,12,13,1,1,10,9,13,11,12,16,7,15,10,11,11,12,5,12,12,10,12,10,6,15,12,1,1,1,1,1,1,1,1,1,1,1,Center,530
Chris,Playfair,Ontario Hockey League,Windsor,Spitfires,5,11,13,13,12,15,13,1,1,12,11,12,12,11,13,5,11,11,12,13,10,4,12,11,10,9,11,6,12,10,1,1,1,1,1,1,1,1,1,1,1,Left Wing,344
Joseph,Rupoli,Ontario Hockey League,Windsor,Spitfires,11,12,12,10,11,10,11,1,1,11,9,12,10,11,13,7,6,9,10,11,6,12,10,12,5,12,10,11,12,11,1,1,1,1,1,1,1,1,1,1,1,Left Defender,316
Grayson,Ladd,Ontario Hockey League,Windsor,Spitfires,6,12,12,12,11,15,12,1,1,13,12,13,13,12,12,5,5,11,12,12,7,14,11,11,6,11,12,11,12,13,1,1,1,1,1,1,1,1,1,1,1,Right Defender,435
Louka,Henault,Ontario Hockey League,Windsor,Spitfires,8,11,11,11,10,12,11,1,1,12,12,12,12,11,12,5,5,9,11,11,6,13,11,11,6,10,11,10,11,11,1,1,1,1,1,1,1,1,1,1,1,Right Defender,314
Daniel,D'Amico,Ontario Hockey League,Windsor,Spitfires,11,14,13,13,11,12,12,1,1,13,14,12,13,12,10,8,11,13,12,13,12,5,13,11,10,11,11,5,11,12,1,1,1,1,1,1,1,1,1,1,1,Left Wing,480
Erik,Yelle,Ontario Hockey League,Windsor,Spitfires,10,12,9,9,9,11,9,1,1,10,9,12,11,9,13,10,5,8,11,10,5,13,9,12,5,11,11,9,13,11,1,1,1,1,1,1,1,1,1,1,1,Right Defender,314
Braeden,Agresti,Ontario Hockey League,Windsor,Spitfires,11,9,8,8,8,9,9,1,1,9,9,9,10,10,9,7,10,10,10,11,10,3,10,10,7,10,11,4,10,11,1,1,1,1,1,1,1,1,1,1,1,Right Wing,197
Xavier,Medina,Ontario Hockey League,Windsor,Spitfires,4,1,9,9,6,1,9,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,8,7,7,10,10,8,9,9,11,Goalie,92
Kyle,McDonald,Ontario Hockey League,Windsor,Spitfires,5,8,7,7,7,6,8,1,1,7,7,7,7,8,7,1,9,8,9,10,9,1,8,8,5,8,9,3,8,9,1,1,1,1,1,1,1,1,1,1,1,Right Wing,75
Matthew,Maggio,Ontario Hockey League,Windsor,Spitfires,11,10,10,11,10,10,10,1,1,12,13,10,12,10,10,8,11,11,11,12,11,4,12,10,9,11,12,5,11,11,1,1,1,1,1,1,1,1,1,1,1,Right Wing,334
Jean-Luc,Foudy,Ontario Hockey League,Windsor,Spitfires,7,11,12,15,11,12,12,1,1,12,15,11,14,12,11,5,4,9,17,17,7,16,16,12,6,9,14,11,14,14,1,1,1,1,1,1,1,1,1,1,1,Right Defender,785
Will,Cuylle,Ontario Hockey League,Windsor,Spitfires,10,14,12,15,12,12,12,1,1,14,12,15,14,12,15,6,15,14,14,14,15,5,14,12,10,12,11,6,14,12,1,1,1,1,1,1,1,1,1,1,1,Left Wing,768
Dylan,Robinson,Ontario Hockey League,Windsor,Spitfires,6,9,9,6,9,7,9,1,1,10,9,10,11,11,11,4,6,8,12,12,7,13,11,12,2,10,12,13,13,12,1,1,1,1,1,1,1,1,1,1,1,Left Defender,317
Wyatt,Johnston,Ontario Hockey League,Windsor,Spitfires,5,11,12,13,11,14,12,1,1,13,12,12,13,12,11,3,11,13,13,13,13,4,13,10,12,8,11,5,11,10,1,1,1,1,1,1,1,1,1,1,1,Center,410
Pasquale,Zito,Ontario Hockey League,Windsor,Spitfires,9,11,10,12,11,10,10,1,1,7,7,7,8,8,7,1,9,8,8,8,9,1,9,8,9,7,9,3,9,9,1,1,1,1,1,1,1,1,1,1,1,Center,94
James,Jodoin,Ontario Hockey League,Windsor,Spitfires,11,13,13,11,14,12,13,1,1,7,6,7,7,7,7,1,4,5,9,9,4,10,8,8,1,6,9,10,10,8,1,1,1,1,1,1,1,1,1,1,1,Right Defender,121
David,Aebischer,Quebec Major Junior Hockey League,Gatineau,Olympiques,8,12,12,12,10,14,11,1,1,13,12,12,13,13,12,6,6,9,13,13,7,14,13,12,6,10,12,11,12,12,1,1,1,1,1,1,1,1,1,1,1,Right Defender,457
Yevgeni,Kashnikov,Quebec Major Junior Hockey League,Gatineau,Olympiques,6,7,7,10,8,10,7,1,1,8,7,8,9,10,8,2,4,7,11,11,6,12,10,7,4,8,9,7,9,9,1,1,1,1,1,1,1,1,1,1,1,Right Defender,119
Braeden,Virtue,Quebec Major Junior Hockey League,Gatineau,Olympiques,9,12,11,11,11,11,10,1,1,10,10,12,11,11,13,6,4,8,11,13,7,13,11,11,4,12,11,10,12,11,1,1,1,1,1,1,1,1,1,1,1,Right Defender,334
Mathieu,Bizier,Quebec Major Junior Hockey League,Gatineau,Olympiques,9,11,11,13,11,10,10,1,1,11,13,12,12,12,11,5,10,10,14,13,11,2,14,12,14,11,12,7,13,13,1,1,1,1,1,1,1,1,1,1,1,Center,483
Tyler,Boivin,Quebec Major Junior Hockey League,Gatineau,Olympiques,12,14,10,10,9,10,10,1,1,12,13,11,12,12,12,6,11,10,11,12,10,4,10,13,9,11,13,6,12,12,1,1,1,1,1,1,1,1,1,1,1,Left Wing,424
Adam,Capannelli,Quebec Major Junior Hockey League,Gatineau,Olympiques,12,12,12,13,11,11,12,1,1,13,13,13,13,12,11,6,12,11,14,13,12,4,13,11,12,12,13,6,12,12,1,1,1,1,1,1,1,1,1,1,1,Center,521
Matthew,Grouchy,Quebec Major Junior Hockey League,Gatineau,Olympiques,6,10,12,13,11,14,12,1,1,13,12,13,12,12,12,5,12,12,14,13,13,4,13,10,12,9,12,6,12,11,1,1,1,1,1,1,1,1,1,1,1,Left Wing,453
Carson,MacKinnon,Quebec Major Junior Hockey League,Gatineau,Olympiques,6,11,11,12,11,13,9,1,1,10,10,10,11,11,7,2,9,12,12,12,12,4,13,9,10,8,12,6,11,10,1,1,1,1,1,1,1,1,1,1,1,Center,275
Darick,Louis-Jean,Quebec Major Junior Hockey League,Gatineau,Olympiques,7,11,11,10,10,11,10,1,1,10,10,12,11,12,13,5,4,9,12,13,7,13,12,11,4,11,11,11,12,11,1,1,1,1,1,1,1,1,1,1,1,Left Defender,344
Métis,Roelens,Quebec Major Junior Hockey League,Gatineau,Olympiques,8,11,12,12,11,13,12,1,1,10,9,13,10,12,14,5,13,11,11,12,11,3,12,10,12,10,12,5,12,11,1,1,1,1,1,1,1,1,1,1,1,Center,373
Vincent,Cournoyer,Quebec Major Junior Hockey League,Gatineau,Olympiques,8,10,9,10,9,9,9,1,1,11,12,10,11,10,10,5,11,11,11,12,11,3,11,10,9,11,11,5,11,10,1,1,1,1,1,1,1,1,1,1,1,Right Wing,273
Evan,MacKinnon,Quebec Major Junior Hockey League,Gatineau,Olympiques,10,11,13,14,13,12,13,1,1,13,14,11,12,11,11,5,10,11,14,14,11,3,13,11,13,9,12,6,12,12,1,1,1,1,1,1,1,1,1,1,1,Center,458
Alexandre,Hogue,Quebec Major Junior Hockey League,Gatineau,Olympiques,8,11,11,11,10,12,9,1,1,13,14,10,12,10,9,5,5,9,14,14,6,13,12,9,6,8,11,10,10,12,1,1,1,1,1,1,1,1,1,1,1,Left Defender,370
Pier-Olivier,Roy,Quebec Major Junior Hockey League,Gatineau,Olympiques,7,11,12,11,11,12,12,1,1,12,13,10,11,11,10,5,9,10,14,13,11,4,14,10,11,10,10,6,9,12,1,1,1,1,1,1,1,1,1,1,1,Left Wing,351
Olivier,Daigneault,Quebec Major Junior Hockey League,Gatineau,Olympiques,9,11,10,12,10,10,9,1,1,10,12,11,11,11,10,5,11,11,12,11,11,3,11,11,11,9,11,5,11,12,1,1,1,1,1,1,1,1,1,1,1,Center,298
William,Dagenais,Quebec Major Junior Hockey League,Gatineau,Olympiques,8,10,10,10,10,9,10,1,1,9,10,10,10,10,9,4,10,10,10,11,10,2,10,9,6,9,11,4,10,10,1,1,1,1,1,1,1,1,1,1,1,Right Wing,182
Manix,Landry,Quebec Major Junior Hockey League,Gatineau,Olympiques,6,11,11,12,10,15,12,1,1,12,13,11,12,10,9,3,11,11,11,12,11,3,11,10,12,8,12,5,12,12,1,1,1,1,1,1,1,1,1,1,1,Center,334
Zachary,Gravel,Quebec Major Junior Hockey League,Gatineau,Olympiques,10,13,12,12,12,11,13,1,1,10,10,10,11,11,10,4,10,9,10,11,10,2,9,9,7,10,11,4,10,11,1,1,1,1,1,1,1,1,1,1,1,Right Wing,226
Kieran,Craig,Quebec Major Junior Hockey League,Gatineau,Olympiques,7,12,12,11,10,12,11,1,1,12,13,10,11,11,10,5,10,10,11,12,11,3,10,11,9,11,12,6,11,12,1,1,1,1,1,1,1,1,1,1,1,Left Wing,312
Rémi,Poirier,Quebec Major Junior Hockey League,Gatineau,Olympiques,8,1,11,10,8,1,11,13,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,9,10,10,11,11,10,9,10,10,11,Goalie,187
Zach,Fortin,Quebec Major Junior Hockey League,Gatineau,Olympiques,9,12,12,10,10,10,11,1,1,11,11,11,10,11,11,5,5,8,11,12,6,13,11,11,5,11,12,11,12,11,1,1,1,1,1,1,1,1,1,1,1,Left Defender,310
Tommy,Da Silva,Quebec Major Junior Hockey League,Gatineau,Olympiques,6,1,11,10,9,1,11,11,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,8,10,10,11,10,11,9,11,11,12,Goalie,182
Jérémy,Rainville,Quebec Major Junior Hockey League,Gatineau,Olympiques,10,13,12,13,12,11,11,1,1,7,7,7,8,8,7,1,8,8,8,8,9,1,9,8,8,6,8,3,8,9,1,1,1,1,1,1,1,1,1,1,1,Center,106
Zach,Dean,Quebec Major Junior Hockey League,Gatineau,Olympiques,10,13,11,13,10,9,11,1,1,11,12,12,12,11,11,6,12,12,13,12,12,4,12,10,12,10,12,5,11,11,1,1,1,1,1,1,1,1,1,1,1,Center,402
Olivier,Boutin,Quebec Major Junior Hockey League,Gatineau,Olympiques,6,10,12,12,12,11,11,1,1,12,13,12,11,12,9,4,5,10,13,14,7,15,13,10,5,9,13,12,11,12,1,1,1,1,1,1,1,1,1,1,1,Left Defender,421
Milo,Roelens,Quebec Major Junior Hockey League,Gatineau,Olympiques,10,13,12,13,12,11,11,1,1,9,9,9,9,10,9,3,11,10,10,10,11,3,11,9,10,8,10,4,10,11,1,1,1,1,1,1,1,1,1,1,1,Center,213
Émile,Hégarty-Aubin,Quebec Major Junior Hockey League,Gatineau,Olympiques,8,10,9,10,10,9,10,1,1,8,8,8,9,9,8,3,8,8,8,9,9,1,8,8,6,9,10,3,9,9,1,1,1,1,1,1,1,1,1,1,1,Left Wing,99
Yaroslav,Likhachyov,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,8,12,11,13,10,12,11,1,1,13,14,11,13,12,12,6,11,14,13,15,14,6,14,10,12,10,11,7,13,12,1,1,1,1,1,1,1,1,1,1,1,Left Wing,560
William,Cyr,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,7,9,11,13,11,14,12,1,1,13,14,11,13,13,8,6,5,10,15,14,7,16,15,10,6,8,13,11,13,12,1,1,1,1,1,1,1,1,1,1,1,Right Defender,547
Alexandre,Couture,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,9,11,12,11,11,12,12,1,1,12,12,11,11,12,11,6,11,11,11,12,12,4,11,11,8,11,12,5,11,12,1,1,1,1,1,1,1,1,1,1,1,Right Wing,339
Nathan,Lavoie,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,13,14,13,10,13,9,13,1,1,12,12,13,11,12,12,9,7,9,11,12,7,14,10,13,5,14,13,12,14,12,1,1,1,1,1,1,1,1,1,1,1,Left Defender,527
Maxim,Bykov,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,6,12,12,13,11,15,12,1,1,13,14,12,14,12,12,4,13,14,12,14,13,5,13,10,11,9,11,5,12,12,1,1,1,1,1,1,1,1,1,1,1,Left Wing,518
Luke,Henman,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,6,12,12,15,12,15,12,1,1,14,14,12,13,12,12,4,11,13,15,15,12,4,15,10,14,9,12,6,12,12,1,1,1,1,1,1,1,1,1,1,1,Center,602
Yann-Félix,Lapointe,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,10,12,12,11,11,12,12,1,1,12,11,13,12,12,13,5,6,9,12,14,6,15,11,11,6,11,13,12,13,12,1,1,1,1,1,1,1,1,1,1,1,Left Defender,473
Miguël,Tourigny,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,12,14,13,14,11,9,12,1,1,13,14,11,13,12,10,8,6,12,13,15,8,15,13,10,6,12,11,10,10,11,1,1,1,1,1,1,1,1,1,1,1,Right Defender,528
Stéphane,Huard,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,10,13,11,12,11,11,11,1,1,13,13,11,12,11,10,6,10,12,13,14,12,4,13,11,12,10,12,6,12,12,1,1,1,1,1,1,1,1,1,1,1,Center,453
Simon,Lavigne,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,11,13,13,11,13,12,13,1,1,12,12,13,12,13,12,7,6,9,12,13,6,14,11,12,5,11,12,12,13,12,1,1,1,1,1,1,1,1,1,1,1,Left Defender,465
Olivier,Adam,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,8,1,12,12,11,1,12,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,10,13,13,13,12,12,10,11,11,10,Goalie,305
Simon,Pinard,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,8,12,13,14,12,14,13,1,1,13,13,11,13,12,11,6,11,13,13,14,13,5,14,12,10,11,12,5,12,13,1,1,1,1,1,1,1,1,1,1,1,Left Wing,502
Maximilien,Ledoux,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,9,12,11,12,11,10,12,1,1,11,11,13,12,10,13,6,12,11,12,13,12,4,12,11,9,12,11,6,12,12,1,1,1,1,1,1,1,1,1,1,1,Left Wing,406
Justin,Gosselin,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,8,11,12,11,11,12,10,1,1,12,12,11,12,11,11,6,5,9,13,14,7,14,12,11,5,12,12,11,13,12,1,1,1,1,1,1,1,1,1,1,1,Left Defender,419
Zachary,Cormier,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,7,11,11,12,10,12,11,1,1,12,11,11,12,11,10,4,5,8,12,12,5,13,11,11,5,10,12,11,13,12,1,1,1,1,1,1,1,1,1,1,1,Left Defender,332
Gabriel,Jackson,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,6,12,12,11,12,13,12,1,1,11,10,13,12,11,13,4,6,7,12,13,5,14,10,11,4,11,13,13,14,13,1,1,1,1,1,1,1,1,1,1,1,Left Defender,432
Zachary,Roy,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,8,12,12,12,11,14,12,1,1,12,11,13,13,12,13,6,13,13,12,13,14,4,13,11,9,10,12,6,12,12,1,1,1,1,1,1,1,1,1,1,1,Right Wing,478
Benjamin,Corbeil,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,9,11,13,13,12,13,13,1,1,13,13,11,13,12,11,5,12,13,12,14,13,5,13,10,12,10,12,6,12,11,1,1,1,1,1,1,1,1,1,1,1,Right Wing,460
Tommy,Bouchard,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,11,13,13,12,11,11,12,1,1,12,12,12,12,11,12,6,12,11,13,12,12,4,12,12,9,12,12,5,11,12,1,1,1,1,1,1,1,1,1,1,1,Left Wing,431
Samuel,Desgroseilliers,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,10,13,12,11,11,12,12,1,1,13,14,11,12,12,10,5,5,10,12,13,7,14,12,11,5,11,13,11,12,13,1,1,1,1,1,1,1,1,1,1,1,Right Defender,457
Thomas,Lacombe,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,11,13,12,13,12,12,12,1,1,9,9,10,10,10,9,4,10,9,10,10,10,2,11,9,9,7,10,4,9,10,1,1,1,1,1,1,1,1,1,1,1,Center,196
Étienne,Caron,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,11,13,12,12,12,11,12,1,1,13,13,10,12,10,8,6,10,12,12,14,12,4,12,11,9,11,13,6,11,12,1,1,1,1,1,1,1,1,1,1,1,Right Wing,417
Anthony,Bédard,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,10,12,10,12,10,11,11,1,1,12,13,10,11,11,9,4,11,12,11,13,11,3,12,10,11,9,10,4,10,12,1,1,1,1,1,1,1,1,1,1,1,Center,331
Charles,Boutin,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,12,12,11,13,10,11,11,1,1,12,13,11,12,11,10,4,9,11,12,13,10,4,12,10,10,9,11,5,11,12,1,1,1,1,1,1,1,1,1,1,1,Center,352
Andrew,Belchamber,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,7,11,12,13,11,12,12,1,1,12,13,10,12,10,10,6,12,11,12,13,12,4,12,11,11,11,12,5,11,11,1,1,1,1,1,1,1,1,1,1,1,Right Wing,369
Nick,Blagden,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,12,13,12,11,11,10,12,1,1,11,10,12,11,10,13,8,12,11,12,13,11,4,11,11,11,12,13,6,12,12,1,1,1,1,1,1,1,1,1,1,1,Right Wing,424
Blake,Richardson,Quebec Major Junior Hockey League,Blainville-Boisbriand,Armada,5,11,12,13,12,14,12,1,1,13,14,11,13,12,10,4,11,13,13,14,12,4,13,11,12,10,13,6,13,12,1,1,1,1,1,1,1,1,1,1,1,Center,485
Alexis,Arsenault,Quebec Major Junior Hockey League,Rouyn-Noranda,Huskies,9,12,12,11,11,10,10,1,1,11,10,11,11,13,11,6,5,8,11,13,6,13,11,11,4,11,12,11,12,11,1,1,1,1,1,1,1,1,1,1,1,Left Defender,335
Alex,Beaucage,Quebec Major Junior Hockey League,Rouyn-Noranda,Huskies,10,13,13,14,11,11,12,1,1,14,13,14,14,13,13,5,14,14,14,14,13,5,14,13,10,11,12,6,13,11,1,1,1,1,1,1,1,1,1,1,1,Right Wing,663
Vincent,Marleau,Quebec Major Junior Hockey League,Rouyn-Noranda,Huskies,9,12,13,14,12,13,13,1,1,13,12,13,12,13,13,5,13,11,13,13,12,4,13,12,13,10,12,6,12,13,1,1,1,1,1,1,1,1,1,1,1,Center,506
Oleksii,Myklukha,Quebec Major Junior Hockey League,Rouyn-Noranda,Huskies,6,8,12,14,10,15,12,1,1,12,14,11,12,11,10,3,9,11,14,13,13,5,13,9,13,8,10,6,11,12,1,1,1,1,1,1,1,1,1,1,1,Center,386
Louis-Filip,Côté,Quebec Major Junior Hockey League,Rouyn-Noranda,Huskies,5,9,13,13,13,16,12,1,1,12,12,12,12,12,11,4,12,13,13,13,13,6,14,11,9,10,11,6,11,12,1,1,1,1,1,1,1,1,1,1,1,Left Wing,416
Shaun,Miller,Quebec Major Junior Hockey League,Rouyn-Noranda,Huskies,9,11,11,14,11,12,11,1,1,12,12,11,12,12,11,6,12,11,14,13,13,4,14,11,8,11,13,6,11,12,1,1,1,1,1,1,1,1,1,1,1,Right Wing,442
Alex,Gritz,Quebec Major Junior Hockey League,Rouyn-Noranda,Huskies,6,10,11,13,10,16,12,1,1,13,12,12,12,11,13,4,11,12,13,13,11,4,12,11,10,9,11,6,11,11,1,1,1,1,1,1,1,1,1,1,1,Left Wing,374
Jack,Tucker,Quebec Major Junior Hockey League,Rouyn-Noranda,Huskies,7,11,11,10,11,14,13,1,1,11,10,12,12,12,12,5,3,8,12,13,6,14,10,11,4,9,13,12,13,13,1,1,1,1,1,1,1,1,1,1,1,Right Defender,386
Simon,Dubois-Tiberghen,Quebec Major Junior Hockey League,Rouyn-Noranda,Huskies,6,10,11,10,11,14,12,1,1,11,11,12,12,13,11,5,4,7,13,14,6,15,11,10,2,8,13,12,13,12,1,1,1,1,1,1,1,1,1,1,1,Left Defender,411
